full_name,description,stars,forks,language,url,year,last_updated
thunlp/ChatEval,"Codes for our paper ""ChatEval: Towards Better LLM-based Evaluators through Multi-Agent Debate""",308,25,Python,https://github.com/thunlp/ChatEval,2024,2024-10-19T08:18:57+00:00
Just-Curieous/Curie,❓Curie: Automated and Rigorous Scientific Experimentation with AI Agents,306,25,Python,https://github.com/Just-Curieous/Curie,2025,2025-09-28T05:36:54+00:00
gersteinlab/ML-Bench,ML-Bench: Evaluating Large Language Models and Agents for Machine Learning Tasks on Repository-Level Code (https://arxiv.org/abs/2311.09835),305,9,Python,https://github.com/gersteinlab/ML-Bench,2025,2025-07-31T08:53:58+00:00
neuml/txtchat,"💭 Build autonomous agents, retrieval augmented generation (RAG) processes and language model powered chat applications",302,16,Python,https://github.com/neuml/txtchat,2025,2025-05-15T12:34:56+00:00
dragon1086/prism-insight,AI-based stock analysis and trading system,302,118,Python,https://github.com/dragon1086/prism-insight,2025,2025-11-27T14:24:58+00:00
agiresearch/WarAgent,WarAgent: LLM-based Multi-Agent Simulation of World Wars,300,40,Python,https://github.com/agiresearch/WarAgent,2024,2024-03-05T17:56:29+00:00
gersteinlab/MedAgents,[ACL 2024 Findings] MedAgents: Large Language Models as Collaborators for Zero-shot Medical Reasoning https://arxiv.org/abs/2311.10537,296,46,Python,https://github.com/gersteinlab/MedAgents,2024,2024-05-27T02:02:24+00:00
cohere-ai/cohere-terrarium,A simple Python sandbox for helpful LLM data agents,294,49,Python,https://github.com/cohere-ai/cohere-terrarium,2024,2024-06-18T16:56:00+00:00
HKUSTDial/awesome-data-agents,"Continuously updated paper list on advancements in Data Agents. Companion repo to our paper ""A Survey of Data Agents: Emerging Paradigm or Overstated Hype?""",294,16,Python,https://github.com/HKUSTDial/awesome-data-agents,2025,2025-11-16T14:43:34+00:00
Haohao-end/LMForge-End-to-End-LLMOps-Platform-for-Multi-Model-Agents,"AI Agent Development Platform - Supports multiple models (OpenAI/DeepSeek/Wenxin/Tongyi), knowledge base management, workflow automation, and enterprise-grade security. Built with Flask + Vue3 + LangChain, featuring one-click Docker deployment.",293,45,Python,https://github.com/Haohao-end/LMForge-End-to-End-LLMOps-Platform-for-Multi-Model-Agents,2025,2025-11-17T03:00:59+00:00
pab1it0/prometheus-mcp-server,A Model Context Protocol (MCP) server that enables AI agents and LLMs to query and analyze Prometheus metrics through standardized interfaces.,293,66,Python,https://github.com/pab1it0/prometheus-mcp-server,2025,2025-11-22T20:10:03+00:00
PJLab-ADG/DiLu,[ICLR 2024] DiLu: A Knowledge-Driven Approach to Autonomous Driving with Large Language Models,291,21,Python,https://github.com/PJLab-ADG/DiLu,2024,2024-02-26T03:36:15+00:00
CraftJarvis/MC-Planner,"Implementation of ""Describe, Explain, Plan and Select: Interactive Planning with Large Language Models Enables Open-World Multi-Task Agents""",290,24,Python,https://github.com/CraftJarvis/MC-Planner,2023,2023-08-03T16:51:30+00:00
galatolofederico/microchain,function calling-based LLM agents,289,24,Python,https://github.com/galatolofederico/microchain,2024,2024-09-16T07:57:54+00:00
Alibaba-NLP/CHRONOS,"Repo for NAACL 2025 Paper ""Unfolding the Headline: Iterative Self-Questioning for News Retrieval and Timeline Summarization""",289,34,Python,https://github.com/Alibaba-NLP/CHRONOS,2025,2025-08-04T00:55:23+00:00
USC-GVL/Agent-Driver,A Language Agent for Autonomous Driving,287,17,Python,https://github.com/USC-GVL/Agent-Driver,2024,2024-03-21T21:47:23+00:00
jd-opensource/joycode-agent,Repository-level Repair Agent Based on SWE-Bench—JoyCode Agent,286,15,Python,https://github.com/jd-opensource/joycode-agent,2025,2025-10-11T02:40:15+00:00
anchen1011/FireAct,FireAct: Toward Language Agent Fine-tuning,286,22,Python,https://github.com/anchen1011/FireAct,2023,2023-10-22T17:05:17+00:00
UMass-Embodied-AGI/CoELA,"[ICLR 2024] Source codes for the paper ""Building Cooperative Embodied Agents Modularly with Large Language Models""",284,45,Python,https://github.com/UMass-Embodied-AGI/CoELA,2025,2025-03-30T15:18:28+00:00
iluxu/llmbasedos,llmbasedos — Local-First OS Where Your AI Agents Wake Up and Work,278,18,Python,https://github.com/iluxu/llmbasedos,2025,2025-08-21T10:08:29+00:00
PurCL/RepoAudit,"An autonomous LLM-agent for large-scale, repository-level code auditing",276,32,Python,https://github.com/PurCL/RepoAudit,2025,2025-11-24T04:38:49+00:00
pengfeng/ask.py,A simple Python program to implement the search-extract-summarize flow.,276,34,Python,https://github.com/pengfeng/ask.py,2025,2025-06-17T05:19:50+00:00
evalops/cognitive-dissonance-dspy,A multi-agent LLM system for detecting and resolving cognitive dissonance.,269,20,Python,https://github.com/evalops/cognitive-dissonance-dspy,2025,2025-10-14T06:13:52+00:00
MontrealAI/AGI-Alpha-Agent-v0,META‑AGENTIC α‑AGI 👁️✨ — Mission 🎯  End‑to‑end: Identify 🔍 → Out‑Learn 📚 → Out‑Think 🧠 → Out‑Design 🎨 → Out‑Strategise ♟️ → Out‑Execute ⚡,265,58,Python,https://github.com/MontrealAI/AGI-Alpha-Agent-v0,2025,2025-11-27T23:17:53+00:00
aieducations/edumcp,"EDUMCP is a protocol that integrates the Model Context Protocol (MCP) with applications in the education field, dedicated to achieving seamless interconnection and interoperability among different AI models, educational applications, smart hardware, and teaching AGENTs.",264,37,Python,https://github.com/aieducations/edumcp,2025,2025-05-05T09:43:10+00:00
victordibia/designing-multiagent-systems,Building LLM-Enabled Multi Agent Applications from Scratch,263,72,Python,https://github.com/victordibia/designing-multiagent-systems,2025,2025-11-24T19:02:04+00:00
FromCSUZhou/Econometrics-Agent,"Econometrics AI Agent: A specialized LLM-driven agent for automating complex econometric analysis with zero-shot learning, outperforming general AI in expert tasks. 🚀",260,49,Python,https://github.com/FromCSUZhou/Econometrics-Agent,2025,2025-07-01T16:09:16+00:00
swarmzero/swarmzero,"SwarmZero's SDK for building AI agents, swarms of agents and much more.",259,49,Python,https://github.com/swarmzero/swarmzero,2025,2025-08-06T08:38:40+00:00
mbodiai/embodied-agents,Seamlessly integrate state-of-the-art transformer models into robotics stacks,259,30,Python,https://github.com/mbodiai/embodied-agents,2025,2025-10-01T01:38:54+00:00
usail-hkust/LLMTSCS,"Official code for article ""LLMLight: Large Language Models as Traffic Signal Control Agents"".",257,33,Python,https://github.com/usail-hkust/LLMTSCS,2025,2025-08-12T12:09:45+00:00
plastic-labs/honcho, Memory library for building stateful agents,252,35,Python,https://github.com/plastic-labs/honcho,2025,2025-11-25T21:32:37+00:00
zjunlp/KnowAgent,[NAACL 2025]  KnowAgent: Knowledge-Augmented Planning for LLM-Based Agents,250,18,Python,https://github.com/zjunlp/KnowAgent,2025,2025-01-29T07:31:53+00:00
qianlima-lab/awesome-lifelong-llm-agent,"This repository collects awesome survey, resource, and paper for lifelong learning LLM agents",248,17,Python,https://github.com/qianlima-lab/awesome-lifelong-llm-agent,2025,2025-05-30T02:04:49+00:00
AMAP-ML/Tree-GRPO,Tree Search for LLM Agent Reinforcement Learning,246,23,Python,https://github.com/AMAP-ML/Tree-GRPO,2025,2025-09-29T09:47:36+00:00
tomasonjo/llm-movieagent,Semantic layer on top of a graph database to provide an LLM with a set of robust tools to interact with the database,245,40,Python,https://github.com/tomasonjo/llm-movieagent,2024,2024-04-25T05:10:00+00:00
snap-stanford/POPPER,Automated Hypothesis Testing with Agentic Sequential Falsifications,234,25,Python,https://github.com/snap-stanford/POPPER,2025,2025-05-14T03:19:14+00:00
X-PLUG/Multi-LLM-Agent,,232,29,Python,https://github.com/X-PLUG/Multi-LLM-Agent,2024,2024-04-23T07:43:32+00:00
zou-group/avatar,(NeurIPS 2024) AvaTaR: Optimizing LLM Agents for Tool Usage via Contrastive Reasoning ,231,25,Python,https://github.com/zou-group/avatar,2025,2025-06-10T23:18:53+00:00
ai-shifu/ai-shifu,Get AI to teach and answer questions for you - just by typing!,230,90,Python,https://github.com/ai-shifu/ai-shifu,2025,2025-11-28T09:44:06+00:00
sheet0/npi,Action library for AI Agent,228,12,Python,https://github.com/sheet0/npi,2025,2025-03-31T10:05:53+00:00
Xtra-Computing/MegaAgent,[ACL 2025 Findings] MegaAgent: A Large-Scale Autonomous LLM-based Multi-Agent System Without Predefined SOPs https://aclanthology.org/2025.findings-acl.259.pdf,227,30,Python,https://github.com/Xtra-Computing/MegaAgent,2025,2025-11-18T03:55:05+00:00
small-cactus/M.I.L.E.S,"M.I.L.E.S, a GPT-4-Turbo voice assistant, self-adapts its prompts and AI model, can play any Spotify song, adjusts system and Spotify volume, performs calculations, browses the web and internet, searches global weather, delivers date and time, autonomously chooses and retains long-term memories. Available for macOS and Windows.",225,27,Python,https://github.com/small-cactus/M.I.L.E.S,2024,2024-12-05T04:32:42+00:00
jamsocket/botsh,An LLM-based agent that will install the tools it needs.,224,8,Python,https://github.com/jamsocket/botsh,2023,2023-05-15T14:39:49+00:00
strands-agents/mcp-server,"This MCP server provides documentation about Strands Agents to your GenAI tools, so you can use your favorite AI coding assistant to vibe-code Strands Agents.",221,57,Python,https://github.com/strands-agents/mcp-server,2025,2025-11-21T21:39:41+00:00
ganeshnikhil/J.A.R.V.I.S.2.0," open source assistant  hybrid using small models (2b - 5b) and gemini  , with image and agentic tool capabilities and integration of RAG with effiecient memory. android  support using adb ",221,25,Python,https://github.com/ganeshnikhil/J.A.R.V.I.S.2.0,2025,2025-09-30T04:32:38+00:00
DearVa/ida_copilot,ChatGPT Agent analyses your IDA pseudocode,220,13,Python,https://github.com/DearVa/ida_copilot,2023,2023-11-02T17:14:04+00:00
shibing624/agentica,"Agentica: Effortlessly Build Intelligent, Reflective, and Collaborative Multimodal AI Agents! 构建智能的多模态AI Agent。",218,25,Python,https://github.com/shibing624/agentica,2025,2025-10-26T07:57:35+00:00
dlMARiA/Syzygy-of-thoughts,Syzygy-of-thoughts,216,40,Python,https://github.com/dlMARiA/Syzygy-of-thoughts,2025,2025-07-20T03:05:47+00:00
guosyjlu/DS-Agent,"Official implementation of ""DS-Agent: Automated Data Science by Empowering Large Language Models with Case-Based Reasoning"" in ICML'24",215,32,Python,https://github.com/guosyjlu/DS-Agent,2024,2024-12-03T01:21:23+00:00
lemony-ai/cascadeflow,Smart AI model cascading for cost optimization,212,90,Python,https://github.com/lemony-ai/cascadeflow,2025,2025-11-27T20:37:16+00:00
autogluon/autogluon-assistant,Multi-Agent System Powered by LLMs for End-to-end Multimodal ML Automation,211,45,Python,https://github.com/autogluon/autogluon-assistant,2025,2025-11-24T23:02:07+00:00
divagr18/memlayer,"Plug-and-play memory for LLMs in 3 lines of code. Add persistent, intelligent, human-like memory and recall to any model in minutes.",211,23,Python,https://github.com/divagr18/memlayer,2025,2025-11-22T21:04:40+00:00
jgravelle/pocketgroq,"PocketGroq is a powerful Python library that simplifies integration with the Groq API, offering advanced features for natural language processing, web scraping, and autonomous agent capabilities. Key Features  Seamless integration with Groq API for text generation and completion Chain of Thought (CoT) reasoning for complex problem-solving and more.",209,58,Python,https://github.com/jgravelle/pocketgroq,2025,2025-02-11T21:15:42+00:00
Run-Tu/MindFlow,"A multimodal personal assistant that allows Large Language Models (LLMs) to run code locally, acting as an autonomous agent capable of completing and automating tasks via self-prompting",206,29,Python,https://github.com/Run-Tu/MindFlow,2025,2025-01-20T18:02:08+00:00
import-ai/omnibox,"Collect, organize, use, and share, all in OmniBox.",205,27,Python,https://github.com/import-ai/omnibox,2025,2025-11-28T12:03:24+00:00
AutoLLM/AutoAgents,Complex question answering in LLMs with enhanced reasoning and information-seeking capabilities.,203,25,Python,https://github.com/AutoLLM/AutoAgents,2023,2023-10-30T14:43:33+00:00
mangopy/SearchLM,"Official code for NeurIPS2026 ""Iterative Self-Incentivization Empowers Large Language Models as Agentic Searchers""",202,1,Python,https://github.com/mangopy/SearchLM,2025,2025-11-28T11:28:12+00:00
git-disl/PokeLLMon,,199,16,Python,https://github.com/git-disl/PokeLLMon,2024,2024-10-12T07:40:16+00:00
R2E-Gym/R2E-Gym,[COLM 2025] Official repository for R2E-Gym: Procedural Environment Generation and Hybrid Verifiers for Scaling Open-Weights SWE Agents,198,38,Python,https://github.com/R2E-Gym/R2E-Gym,2025,2025-07-13T04:53:01+00:00
allenai/discoveryworld,A virtual environment for developing and evaluating automated scientific discovery agents.,192,14,Python,https://github.com/allenai/discoveryworld,2025,2025-03-10T22:44:30+00:00
damianvtran/local-operator,AI agents platform that gives you a workspace with an integrated team of personal assistants that can work behind the scenes to handle daily monotonous tasks.,189,26,Python,https://github.com/damianvtran/local-operator,2025,2025-07-13T01:57:03+00:00
PurpleAILAB/Decepticon,Autonomous Multi-Agent Based Red Team Testing Service,188,35,Python,https://github.com/PurpleAILAB/Decepticon,2025,2025-09-15T03:37:40+00:00
ulab-uiuc/MARBLE,(ACL 2025 Main) Code for  MultiAgentBench : Evaluating the Collaboration and Competition of LLM agents https://www.arxiv.org/pdf/2503.01935,188,19,Python,https://github.com/ulab-uiuc/MARBLE,2025,2025-10-27T01:18:27+00:00
disler/nano-agent,A MCP Server for a small scale engineering agents with multi-provider LLM support.,186,52,Python,https://github.com/disler/nano-agent,2025,2025-08-10T20:31:40+00:00
MiscellaneousStuff/anterion,Open-source software engineer,181,26,Python,https://github.com/MiscellaneousStuff/anterion,2024,2024-05-12T15:15:39+00:00
velocitybolt/open-extract,Structured Data Extractor for AI Agents. Search your documents or the web for specific data and get it back in JSON or Markdown in a single tool call.,180,21,Python,https://github.com/velocitybolt/open-extract,2025,2025-03-29T13:40:07+00:00
agentsea/surfkit,A toolkit for building computer use AI agents,179,19,Python,https://github.com/agentsea/surfkit,2025,2025-06-26T22:58:18+00:00
ChaituRajSagar/gemini-youtube-automation,"A fully autonomous AI Agent/Python pipeline that utilizes Large Language Models (LLMs) like Gemini to generate content, produce videos, and automatically upload educational videos to YouTube.",177,80,Python,https://github.com/ChaituRajSagar/gemini-youtube-automation,2025,2025-11-03T03:26:51+00:00
Nardien/agent-distillation,"Official Code Repository for the paper ""Distilling LLM Agent into Small Models with Retrieval and Code Tools""",175,20,Python,https://github.com/Nardien/agent-distillation,2025,2025-10-22T07:53:51+00:00
abdallah-ali-abdallah/turjuman-book-translator,Translate full books and large texts with LLM autonomously ,175,26,Python,https://github.com/abdallah-ali-abdallah/turjuman-book-translator,2025,2025-04-30T14:21:40+00:00
MinimalFuture/AgentMesh,"A Multi-Agent platform that enables AI agents to collaborate effectively, helping you build powerful agent teams for solving complex tasks.",174,30,Python,https://github.com/MinimalFuture/AgentMesh,2025,2025-09-01T06:32:47+00:00
WujiangXu/A-mem-sys,A-MEM: Agentic Memory for LLM Agents,173,29,Python,https://github.com/WujiangXu/A-mem-sys,2025,2025-11-21T05:02:00+00:00
AI-secure/AgentPoison,"[NeurIPS 2024] Official implementation for ""AgentPoison: Red-teaming LLM Agents via Memory or Knowledge Base Backdoor Poisoning""",170,20,Python,https://github.com/AI-secure/AgentPoison,2025,2025-04-12T05:42:33+00:00
universal-tool-calling-protocol/utcp-mcp,"All-in-one MCP server that can connect your AI agents to any native endpoint, powered by UTCP",170,18,Python,https://github.com/universal-tool-calling-protocol/utcp-mcp,2025,2025-11-27T14:51:29+00:00
SMARTlab-Purdue/SMART-LLM,Code repository for SMART-LLM: Smart Multi-Agent Robot Task Planning using Large Language Models,168,35,Python,https://github.com/SMARTlab-Purdue/SMART-LLM,2024,2024-05-03T00:48:49+00:00
Reason-Wang/ToolGen,"[ICLR 2025] The official implementation of paper ""ToolGen: Unified Tool Retrieval and Calling via Generation""",165,13,Python,https://github.com/Reason-Wang/ToolGen,2025,2025-03-26T06:45:16+00:00
guangxiangdebizi/TradingAgents-MCPmode,TradingAgents-MCPmode 是一个创新的多智能体交易分析系统，集成了 Model Context Protocol (MCP) 工具，实现了智能化的股票分析和交易决策流程。系统通过多个专业化智能体的协作，提供全面的市场分析、投资建议和风险管理。,163,44,Python,https://github.com/guangxiangdebizi/TradingAgents-MCPmode,2025,2025-11-22T07:04:36+00:00
lumpenspace/raft,"RAFT, or Retrieval-Augmented Fine-Tuning, is a method comprising of a fine-tuning and a RAG-based retrieval phase. It is particularly suited for the creation of agents that realistically emulate a specific human target.",161,19,Python,https://github.com/lumpenspace/raft,2024,2024-08-31T00:37:55+00:00
Cyb3rWard0g/floki,Agentic Workflows Made Simple,159,25,Python,https://github.com/Cyb3rWard0g/floki,2025,2025-03-12T21:58:14+00:00
NetEase-Media/grps_trtllm,"Higher performance OpenAI LLM service than vLLM serve: A pure C++ high-performance OpenAI LLM service implemented with GPRS+TensorRT-LLM+Tokenizers.cpp, supporting chat and function call, AI agents, distributed multi-GPU inference, multimodal capabilities, and a Gradio chat interface.",158,11,Python,https://github.com/NetEase-Media/grps_trtllm,2025,2025-05-14T09:21:16+00:00
stay-leave/enhance_llm,大模型相关实践记录,157,19,Python,https://github.com/stay-leave/enhance_llm,2025,2025-04-06T10:47:49+00:00
Yifan-Song793/ETO,Trial and Error: Exploration-Based Trajectory Optimization of LLM Agents (ACL 2024 Main Conference),157,15,Python,https://github.com/Yifan-Song793/ETO,2024,2024-10-30T13:34:03+00:00
meilisearch/meilisearch-mcp,A Model Context Protocol (MCP) server for interacting with Meilisearch through LLM interfaces.,155,23,Python,https://github.com/meilisearch/meilisearch-mcp,2025,2025-11-24T12:27:35+00:00
chatchat-space/LangGraph-Chatchat,,155,23,Python,https://github.com/chatchat-space/LangGraph-Chatchat,2025,2025-03-07T09:06:46+00:00
HUST-AI-HYZ/MemoryAgentBench,Open source code for Paper: Evaluating Memory in LLM Agents via Incremental Multi-Turn Interactions,154,24,Python,https://github.com/HUST-AI-HYZ/MemoryAgentBench,2025,2025-11-19T04:33:21+00:00
disler/indydevtools,"An opinionated, Agentic Engineering toolbox powered by LLM Agents to solve problems autonomously.",153,26,Python,https://github.com/disler/indydevtools,2024,2024-03-24T21:36:06+00:00
fiddlecube/compliant-llm,Build Secure and Compliant AI agents and MCP Servers. YC W23,153,11,Python,https://github.com/fiddlecube/compliant-llm,2025,2025-06-06T03:18:53+00:00
AstraBert/PapersChat,An agentic AI application that allows you to chat with your papers and gather also information from papers on ArXiv and on PubMed,153,32,Python,https://github.com/AstraBert/PapersChat,2025,2025-05-18T22:32:22+00:00
pragunbhutani/dbt-llm-agent,LLM based AI Agent to automate Data Analysis for dbt projects with remote MCP server,152,28,Python,https://github.com/pragunbhutani/dbt-llm-agent,2025,2025-07-31T09:39:35+00:00
rsrohan99/tig,"Terminal-based AI Coding Agent, similar to Claude Code, OpenAI Codex etc. but works with many more LLMs e.g. Gemini, Groq, Deepseek",151,38,Python,https://github.com/rsrohan99/tig,2025,2025-05-02T13:34:39+00:00
GobinFan/python-mcp-server-client,"支持查询主流agent框架技术文档的MCP server（支持stdio和sse两种传输协议）, 支持 langchain、llama-index、autogen、agno、openai-agents-sdk、mcp-doc、camel-ai 和 crew-ai",150,34,Python,https://github.com/GobinFan/python-mcp-server-client,2025,2025-05-05T08:18:03+00:00
AashiqRamachandran/i-am-a-bot,An Multi-Modal LLM Powered Agent to automatically solve Captchas,149,19,Python,https://github.com/AashiqRamachandran/i-am-a-bot,2024,2024-01-09T10:16:32+00:00
0ca/BoxPwnr,An experimental project exploring the use of Large Language Models (LLMs) to solve HackTheBox machines autonomously.,149,17,Python,https://github.com/0ca/BoxPwnr,2025,2025-11-27T04:08:24+00:00
oceanbase/powermem,"PowerMem: Your AI-Powered Long-Term Memory — Accurate, Agile, Affordable.",149,15,Python,https://github.com/oceanbase/powermem,2025,2025-11-27T09:13:17+00:00
ahmadvh/AI-Agents-for-Medical-Diagnostics,"A Python project to create specialized LLM-based AI agents that analyze complex medical cases. The system integrates insights from various medical professionals to provide comprehensive assessments and personalized treatment recommendations, showcasing the potential of AI in multidisciplinary medicine.",148,81,Python,https://github.com/ahmadvh/AI-Agents-for-Medical-Diagnostics,2025,2025-10-18T21:17:51+00:00
WxxShirley/GNN4TaskPlan,"[NeurIPS 2024] Official implementation for paper ""Can Graph Learning Improve Planning in LLM-based Agents?""",146,12,Python,https://github.com/WxxShirley/GNN4TaskPlan,2025,2025-05-11T05:21:06+00:00
alirezarezvani/claude-code-skill-factory,"Claude Code Skill Factory — A powerful open-source toolkit for building and deploying production-ready Claude Skills, Code Agents, custom Slash Commands, and LLM Prompts at scale. Easily generate structured skill templates, automate workflow integration, and accelerate AI agent development with a clean, developer-friendly setup.",146,46,Python,https://github.com/alirezarezvani/claude-code-skill-factory,2025,2025-11-12T15:30:27+00:00
ZenGuard-AI/fast-llm-security-guardrails,The fastest Trust Layer for AI Agents,145,19,Python,https://github.com/ZenGuard-AI/fast-llm-security-guardrails,2025,2025-05-28T20:41:35+00:00
flash131307/multi-agent-investment,"An AI-powered multi-agent platform for automated investment research — combining LLM reasoning, RAG retrieval, and real-time market data to generate smart financial insights and dynamic reports.",144,17,Python,https://github.com/flash131307/multi-agent-investment,2025,2025-11-19T04:54:47+00:00
upsidelab/enthusiast,Open source AI agent for e-commerce,143,23,Python,https://github.com/upsidelab/enthusiast,2025,2025-11-26T13:47:31+00:00
luyilong2015/open-webui-pipeline-for-ragflow,使用open-webui中的pipelines技术在open-webui中调用ragflow的agent实现基于知识库的智能对话，并拥有美观的界面。,143,24,Python,https://github.com/luyilong2015/open-webui-pipeline-for-ragflow,2025,2025-10-31T06:59:39+00:00
NKAI-Decision-Team/LLM-PySC2,LLM-PySC2 is NKAI Decision Team and NUDT Decision Team's Python component of the StarCraft II LLM Decision Environment. It exposes Deepmind's PySC2 Learning Environment API as a Python LLM Environment.,143,14,Python,https://github.com/NKAI-Decision-Team/LLM-PySC2,2025,2025-04-24T12:13:23+00:00
ChatFAQ/ChatFAQ,"Open-source ecosystem for building AI-powered conversational solutions using RAG, agents, FSMs, and LLMs.",142,17,Python,https://github.com/ChatFAQ/ChatFAQ,2025,2025-09-23T16:24:05+00:00
ArcInstitute/SRAgent,LLM agents for working with the SRA and associated bioinformatics databases.,139,30,Python,https://github.com/ArcInstitute/SRAgent,2025,2025-11-13T19:23:17+00:00
tonykipkemboi/trip_planner_agent,CrewAI agents that can plan your vacation.,138,61,Python,https://github.com/tonykipkemboi/trip_planner_agent,2024,2024-06-19T15:04:05+00:00
muratcankoylan/readwren,An adaptive multi-agent system that extracts your literary DNA through conversation and generates actionable reading profiles.,138,16,Python,https://github.com/muratcankoylan/readwren,2025,2025-11-09T20:25:22+00:00
jsjfai/AgentDNS,"AgentDNS is the core component of Agent network that facilitates agent registration and discovery, enabling large language models (LLMs) to browse the internet freely, just like humans.",137,3,Python,https://github.com/jsjfai/AgentDNS,2025,2025-11-03T07:01:05+00:00
agents-x-project/PyVision,"[MTI-LLM@NeurIPS 2025] Official implementation of ""PyVision: Agentic Vision with Dynamic Tooling.""",136,6,Python,https://github.com/agents-x-project/PyVision,2025,2025-07-22T13:26:06+00:00
aialt/AAGPT,"AAGPT is another experimental open-source application showcasing the capabilities of large language models, such as GPT-3.5 and GPT-4.",136,22,Python,https://github.com/aialt/AAGPT,2023,2023-05-20T13:21:00+00:00
Lin-jun-xiang/agent-line-bot,"🤖Free Agent Line Bot with Google Image Search, Image Generator, Video Generator...",135,145,Python,https://github.com/Lin-jun-xiang/agent-line-bot,2025,2025-07-24T08:51:52+00:00
fuxiAIlab/CivAgent,CivAgent is an LLM-based Human-like Agent acting as a Digital Player within the Strategy Game Unciv.,134,12,Python,https://github.com/fuxiAIlab/CivAgent,2025,2025-03-17T10:03:25+00:00
MoreAgentsIsAllYouNeed/AgentForest,"We present the first systematic study on the scaling property of raw agents instantiated by LLMs. We find that performance scales with the increase in the number of agents, using the simple(st) way of sampling and voting. Our method is called Agent Forest, as a tribute to the classic Random Forest.",134,14,Python,https://github.com/MoreAgentsIsAllYouNeed/AgentForest,2024,2024-10-08T07:27:14+00:00
Chenyu-Wang567/MLLM-Tool,MLLM-Tool: A Multimodal Large Language Model For Tool Agent Learning,134,4,Python,https://github.com/Chenyu-Wang567/MLLM-Tool,2025,2025-10-10T15:01:22+00:00
agiresearch/Formal-LLM,Formal-LLM: Integrating Formal Language and Natural Language for Controllable LLM-based Agents,131,11,Python,https://github.com/agiresearch/Formal-LLM,2024,2024-06-17T06:20:11+00:00
alibaba/app-controller,App-Controller: Allow users to manipulate your App with natural language,131,11,Python,https://github.com/alibaba/app-controller,2024,2024-11-23T01:26:53+00:00
microsoft/mcp-interviewer,Catch MCP server issues before your agents do.,130,15,Python,https://github.com/microsoft/mcp-interviewer,2025,2025-11-24T00:41:38+00:00
PathOnAIOrg/LiteWebAgent,[NAACL2025] LiteWebAgent: The Open-Source Suite for VLM-Based Web-Agent Applications,129,21,Python,https://github.com/PathOnAIOrg/LiteWebAgent,2025,2025-07-11T00:44:45+00:00
mbrg/genai-attacks,"A knowledge source about TTPs used to target GenAI-based systems, copilots and agents",129,15,Python,https://github.com/mbrg/genai-attacks,2025,2025-10-01T17:13:23+00:00
AkshitIreddy/CUPCAKEAGI,"🧁👋 Welcome to CupcakeAGI, where we bake up some sweet and creamy AGI goodness! 🍰🤖",128,13,Python,https://github.com/AkshitIreddy/CUPCAKEAGI,2023,2023-04-27T02:28:08+00:00
crosleythomas/MirrorGPT,🪞 Personalized LLM Agents 🪞,127,11,Python,https://github.com/crosleythomas/MirrorGPT,2023,2023-04-28T18:47:26+00:00
Dicklesworthstone/ultimate_mcp_server,"The Ultimate Model Context Protocol (MCP) Server, providing unified access to a wide variety of useful and powerful tools.",127,22,Python,https://github.com/Dicklesworthstone/ultimate_mcp_server,2025,2025-09-19T20:51:46+00:00
jbpayton/llm-auto-forge,"A langchain based tool to allow agents to dynamically create, use, store, and retrieve tools to solve real world problems",126,9,Python,https://github.com/jbpayton/llm-auto-forge,2023,2023-08-17T20:16:07+00:00
cong-lab/crispr-gpt-pub,CRISPSR-GPT LLM Agent Public Welcome Page,123,27,Python,https://github.com/cong-lab/crispr-gpt-pub,2025,2025-08-15T16:35:55+00:00
zetaalphavector/RAGElo,RAGElo is a set of tools that helps you selecting the best RAG-based LLM agents by using an Elo ranker,123,8,Python,https://github.com/zetaalphavector/RAGElo,2025,2025-10-31T13:56:22+00:00
